retail_year,retail_week,date,demand_direct_load,demand_natural_search,demand_paid_search,demand_affiliate,demand_olm,demand_email,demand_social,demand_total,traffic_direct_load,traffic_natural_search,traffic_paid_search,traffic_affiliate,traffic_olm,traffic_email,traffic_social,traffic_total,orders_direct_load,orders_natural_search,orders_paid_search,orders_affiliate,orders_olm,orders_email,orders_social,orders_total
2020,33,1/18/20,1034524.148,631170.7475,437134.0795,685936.6629,7797.758864,189975.3945,73967.43449,3170885.65,588769.7423,300984.5497,244158.2259,130726.6286,19235.15929,127027.1956,199293.3983,1775915.4,9150.681591,5537.958354,3792.47129,5210.053049,61.23994501,1474.188286,588.8053893,26293.47
2020,34,1/19/20,1258507.092,567282.3518,427853.4002,670932.5383,9409.350723,330527.2258,72136.33772,3488228.81,536363.9604,268873.4644,268328.403,142689.662,17927.9104,184366.7922,216055.2737,1777531.8,11000.69226,5213.515411,3945.69875,5150.009424,70.00217647,2696.242255,653.2984132,29795.01
2020,34,1/20/20,1829923.549,824852.9874,622117.2828,975564.8255,13681.60146,480600.8309,104889.3439,5072035.02,530827.9233,266098.3088,265558.8732,141216.9023,17742.86893,182463.8653,213825.2768,1759185.15,15169.53787,7189.240237,5440.969093,7101.667887,96.53034931,3718.015922,900.8737615,41086.19
2020,34,1/21/20,1393120.249,627960.332,473617.7009,742697.2092,10415.79909,365881.2685,79852.22604,3861338.74,472647.337,236933.0088,236452.6972,125739.0387,15798.1888,162465.1912,190389.2829,1566372.34,11547.10841,5472.476295,4141.685825,5405.815898,73.47925941,2830.16749,685.7484438,31274.96
2020,34,1/22/20,1520509.645,685382.1429,516926.1468,810610.7645,11368.23831,399338.1032,87154.05578,4214426.43,543276.1454,272338.4682,271786.3825,144528.5204,18158.94948,186742.7486,218839.6033,1800439.06,12833.74038,6082.244794,4603.171524,6008.156788,81.66665672,3145.517779,762.1576919,34759.76
2020,34,1/23/20,1582340.531,713252.9198,537946.7313,843573.9106,11830.52294,415577.0194,90698.13883,4385804.31,533044.0792,267209.2439,266667.5561,141806.4694,17816.94372,183225.6345,214717.9769,1766529.58,13750.14444,6516.552616,4931.864871,6437.174294,87.49813327,3370.126131,816.5802051,37241.81
2020,34,1/24/20,1393551.014,628154.5029,473764.1476,742926.8577,10419.01975,365994.4022,79876.91705,3862532.7,501173.5136,251232.8733,250723.5729,133327.8978,16751.67333,172270.6219,201880.0454,1660909.24,11920.75522,5649.557281,4275.704461,5580.739855,75.85693617,2921.747393,707.9382174,32286.97
2020,34,1/25/20,1540375.753,694336.9531,523680.0075,821201.7401,11516.76919,404555.6259,88292.76071,4269489.71,539282.5911,270336.5425,269788.5151,143466.1095,18025.46534,185370.0262,217230.941,1787204.26,14050.57271,6658.933421,5039.621676,6577.820754,89.40988866,3443.760351,834.421747,38055.51
2020,35,1/26/20,1378949.33,557108.334,471812.4746,600439.2621,2951.945501,256850.0467,10650.44904,3330203.94,718768.7314,264109.4433,259801.4964,116072.4168,6003.233858,141852.6372,55961.7014,1687158.8,12832.45242,5254.448821,4824.61969,5169.986622,28.19097696,2403.895178,119.7685163,30609.88
2020,35,1/27/20,1269568.099,512917.3009,434387.2928,552811.1264,2717.790825,236476.1478,9805.632478,3066044.99,709207.3742,260596.1509,256345.5101,114528.3738,5923.376373,139965.6551,55217.27584,1664715.52,12070.44239,4942.431869,4538.126629,4862.985161,26.51695501,2261.148323,112.6564844,28792.22
2020,35,1/28/20,1246272.152,503505.5219,426416.5007,542667.3155,2667.920707,232136.9273,9625.703969,3009784.58,699436.746,257005.9625,252813.882,112950.5361,5841.771034,138037.3723,54456.55691,1641781.02,10942.75425,4480.68228,4114.149493,4408.657927,24.03959297,2049.899218,102.1314865,26102.29
2020,35,1/29/20,1142213.786,461464.976,390812.5566,497356.9282,2445.1608,212754.4921,8821.999079,2758480.51,688279.5742,252906.2927,248781.0829,111148.7884,5748.585133,135835.4481,53587.88485,1615591.9,9184.340843,3760.672343,3453.038454,3700.22173,20.17662195,1720.496748,85.71977045,21907.86
2020,35,1/30/20,2046572.266,826834.1995,700242.0643,891143.9416,4381.139801,381204.857,15806.89961,4942533.33,755961.1501,277775.6875,273244.8275,122078.5406,6313.868945,149192.7488,58857.41868,1774460.2,14499.78482,5937.164213,5451.486986,5841.727763,31.85385666,2716.2355,135.3301503,34587.05
2020,35,1/31/20,1396774.558,564309.8917,477911.4406,608200.9445,2990.104337,260170.2635,10788.12392,3373252.4,803710.7424,295321.1339,290504.0863,129789.5195,6712.678682,158616.3718,62575.09351,1886542.35,11438.07796,4683.500337,4300.376445,4608.215802,25.127745,2142.687893,106.7544676,27283.81
2020,35,2/1/20,1969789.823,795813.3796,673970.6751,857710.3756,4216.770029,366902.9725,15213.86295,4757101.43,697486.9317,256289.509,252109.1148,112635.6648,5825.485975,137652.5666,54304.7488,1637204.24,13891.63906,5688.149397,5222.842303,5596.715715,30.51785146,2602.31194,129.6541725,33136.41
2020,36,2/2/20,1073934.875,517593.3447,545931.9212,625101.5709,5853.213399,143554.769,6950.834937,3133877.42,522013.5389,279539.4378,312903.4675,100870.5128,14544.05037,82008.37081,111157.9257,1568763.98,9910.016309,4488.395584,5016.765144,4266.640051,45.78098754,1146.877145,55.73248928,26416.34
2020,36,2/3/20,1027230.985,495083.9516,522190.1239,597916.799,5598.665532,137311.7777,6648.553082,2997589.58,545623.4177,292182.5816,327055.6156,105432.7327,15201.85566,85717.48475,116185.4297,1639716.79,9710.130371,4397.864234,4915.576531,4180.58153,44.85758083,1123.744528,54.60835986,25883.52
2020,36,2/4/20,1052092.851,507066.3693,534828.5869,612388.0595,5734.168912,140635.1071,6809.46668,3070139.64,552293.0558,295754.188,331053.506,106721.5304,15387.6814,86765.28546,117605.6671,1659760.5,10198.97345,4619.268623,5163.04443,4391.047122,47.11587366,1180.317891,57.35754218,27186.59
2020,36,2/5/20,987048.8532,475717.7826,501763.6445,574528.1238,5379.662872,131940.5612,6388.482034,2880333.05,550348.3377,294712.787,329887.8101,106345.7456,15333.49875,86459.77008,117191.5574,1653916.2,9793.071669,4435.429596,4957.564051,4216.290922,45.2407421,1133.343249,55.07480964,26104.61
2020,36,2/6/20,1654661.288,797480.0804,841142.64,963122.9925,9018.317448,221181.4929,10709.47388,4828510.34,657713.7346,352207.2013,394244.388,127092.339,18324.85362,103326.883,140054.0197,1976572.52,13777.03377,6239.826013,6974.372258,5931.538581,63.64532528,1594.403548,77.48003264,36724.34
2020,36,2/7/20,1193253.778,575100.2493,606587.3666,694553.1138,6503.531235,159504.3373,7723.10337,3482065.03,515821.061,276223.3518,309191.5948,99673.91849,14371.51901,81035.53202,109839.2952,1550154.24,10762.38454,4874.445988,5448.261026,4633.617088,49.71864598,1245.520943,60.52608414,28688.43
2020,36,2/8/20,1071175.073,516263.2314,544528.9833,623495.1826,5838.171789,143185.8614,6932.972655,3125823.97,507529.0343,271782.9526,304221.2181,98071.62099,14140.49118,79732.85392,108073.5852,1525234.9,9895.967046,4482.032462,5009.652961,4260.591307,45.71608461,1145.251237,55.65347827,26378.89
2020,37,2/9/20,1087785.085,501769.6322,449590.0299,481347.4794,4903.622938,154795.7727,5654.341815,2948258.93,492992.6857,279345.9076,302441.5176,99956.71497,15058.62206,92592.13125,106859.0081,1549244.05,9802.318132,4479.747268,4450.468564,3394.435748,40.12888329,1324.610742,51.82935995,25235.1
2020,37,2/10/20,1180971.784,544754.461,488104.8169,522582.8147,5323.698963,168056.5788,6138.72927,3200825.84,510018.8871,288993.5146,312886.7642,103408.8619,15578.69293,95789.9318,110549.5354,1602749.39,10378.77062,4743.191222,4712.190703,3594.05495,42.4887735,1402.508148,54.87732912,26719.12
2020,37,2/11/20,1162981.417,536455.9287,480669.2585,514622.0348,5242.600246,165496.4842,6045.214766,3152065.97,491900.8932,278727.262,301771.7239,99735.34863,15025.2729,92387.07468,106622.3558,1545813.06,10067.24187,4600.819791,4570.749782,3486.175945,41.21343223,1360.410521,53.23013348,25917.12
2020,37,2/12/20,1700172.705,784249.6141,702694.5931,752330.4536,7664.203152,241940.7577,8837.552339,4608032.81,555196.659,314592.7295,340602.4571,112568.8794,16958.66267,104275.0601,120342.0781,1744721.87,12114.26154,5536.326135,5500.14185,4195.03651,49.5935534,1637.029196,64.05366707,31186.97
2020,37,2/13/20,1815704.595,837541.753,750444.8211,803453.5888,8185.008993,258381.3657,9438.090814,4921162.61,531435.9686,301129.139,326025.7312,107751.2815,16232.88465,99812.4118,115191.8114,1670053.2,12067.67984,5515.037878,5478.992729,4178.905774,49.40285649,1630.734498,63.80736819,31067.05
2020,37,2/14/20,1289729.342,594921.7602,533055.1609,570708.2919,5813.966814,183533.1747,6704.05455,3495594.95,509311.9057,288592.9156,312453.0447,103265.5179,15557.09795,95657.14906,110396.2931,1600527.68,11073.31659,5060.604956,5027.529886,3834.568635,45.33211664,1496.363809,58.54971277,28507.16
2020,37,2/15/20,2505625.708,1155786.108,1035594.579,1108745.317,11295.10219,356559.6485,13024.32292,6791078.01,634645.9406,359611.3116,389343.0612,128677.6158,19385.46684,119196.9413,137563.1681,1994393.58,18049.68052,8248.86582,8194.952936,6250.407298,73.89206444,2439.096587,95.43695441,46467.12
2020,38,2/16/20,1691060.208,833254.1505,736728.746,1144647.457,9626.553165,328491.8409,10485.9326,5011286.49,614687.8569,331934.398,346820.3302,148318.0856,16843.16319,152955.4409,129457.047,1876052.4,12502.10099,6080.378092,6047.752458,6659.558486,62.64904006,2336.424634,74.17751829,35439.51
2020,38,2/17/20,1123153.399,553423.3656,489313.9769,760241.8153,6393.678865,218174.803,6964.453891,3328351.9,548235.0093,296049.5408,309326.1804,132283.6723,15022.27777,136419.6911,115461.6682,1673235.6,10080.41337,4902.593944,4876.287975,5369.585675,50.51376736,1883.853453,59.80915108,28574.79
2020,38,2/18/20,1503057.003,740617.3241,654823.1079,1017391.556,8556.323471,291971.8408,9320.161608,4454157.94,585403.7789,316120.8551,330297.613,141252.1279,16040.74534,145668.557,123289.6399,1786676.2,11876.42639,5776.082187,5745.089321,6326.277176,59.51373399,2219.496963,70.46526311,33665.92
2020,38,2/19/20,1417705.789,698561.3093,617638.9246,959618.8938,8070.451949,275392.1961,8790.915475,4201228.22,619481.6657,334523.0778,349525.1019,149474.7841,16974.51913,154148.3051,130466.6526,1890683.3,11425.10983,5556.585052,5526.769947,6085.872059,57.25215015,2135.153769,67.78750977,32386.58
2020,38,2/20/20,1451905.68,715412.9867,632538.4785,982768.169,8265.13873,282035.5936,9002.98229,4302576.15,621956.305,335859.3949,350921.3475,150071.89,17042.32713,154764.0803,130987.8269,1898236,11289.92017,5490.835766,5461.373453,6013.859889,56.57470385,2109.88918,66.98540194,32003.36
2020,38,2/21/20,1366967.438,673560.4598,595534.2108,925275.0399,7781.618096,265536.1695,8476.296913,4050870.23,579525.0566,312946.3168,326980.7093,139833.6505,15879.66151,144205.7291,122051.5448,1768734.1,10910.72804,5306.41624,5277.943472,5811.873665,54.67454138,2039.024784,64.73557758,30928.47
2020,38,2/22/20,1573135.442,775147.8214,685353.5408,1064826.358,8955.252979,305584.7182,9754.704259,4661828.33,530901.0076,286689.0966,299545.9576,128101.1495,14547.30593,132106.3964,111811.0207,1620331.52,11797.26766,5737.583459,5706.797167,6284.11129,59.11706321,2204.703578,69.99559823,33441.53
2020,39,2/23/20,1157993.64,588902.2935,596014.7878,701148.4741,5880.172547,187029.9209,6570.026851,3363995.65,542434.1813,312698.6311,331746.1371,111784.3421,15892.41247,97219.45276,112978.3926,1645602.42,8962.890826,5070.476361,5147.710718,4791.522593,42.21104117,1401.379944,48.47281449,26341.7
2020,39,2/24/20,1238650.535,629920.6797,637528.5754,749985.0625,6289.739959,200056.9809,7027.644188,3598305.61,629965.3076,363157.9574,385279.1076,129822.6768,18456.92778,112907.491,131209.4081,1911148.8,10337.0372,5847.85688,5936.932429,5526.135291,48.68263058,1616.23263,55.90442821,30380.28
2020,39,2/25/20,1141271.312,580398.0869,587407.8713,691023.3456,5795.258288,184329.0636,6475.150561,3315416.94,519579.5339,299523.5451,317768.5131,107074.4771,15222.8096,93123.25752,108218.2182,1576267.44,8742.637065,4945.874655,5021.211058,4673.775887,41.17374855,1366.942483,47.28164527,25694.38
2020,39,2/26/20,1135984.204,577709.3068,584686.6174,687822.0776,5768.410896,183475.1319,6445.153467,3300057.78,489104.7424,281955.6522,299130.5019,100794.2598,14329.94928,87661.31824,101870.9173,1483814.95,8451.964163,4781.435513,4854.267151,4518.383413,39.80481456,1321.494738,45.70963754,24840.1
2020,39,2/27/20,1147638.754,583636.2747,590685.1685,694878.7397,5827.591501,185357.4821,6511.277064,3333914.49,566689.4975,326681.1647,346580.393,116782.8555,16603.05259,101566.6872,118030.2989,1719186.66,9669.623939,5470.288611,5553.612976,5169.339052,45.53942496,1511.880186,52.29494552,28418.77
2020,39,2/28/20,989674.2689,503302.8046,509381.4672,599233.5187,5025.4641,159844.3151,5615.045105,2875024.37,499778.3289,288108.6861,305658.3374,102993.8628,14642.66748,89574.32498,104094.0159,1516195.8,8975.262491,5077.475246,5154.816211,4798.136432,42.26930596,1403.314298,48.53972253,26378.06
2020,39,2/29/20,1441402.244,733030.8718,741884.0856,872748.303,7319.292277,232803.8242,8177.982263,4187303.55,566117.0483,326351.1632,346230.29,116664.8857,16586.28079,101464.0882,117911.069,1717450,11345.57295,6418.404573,6516.170802,6065.294132,53.43236422,1773.920791,61.35875844,33344.34
2020,40,3/1/20,1257565.447,754316.181,542939.996,599734.2867,10427.09239,193670.4049,12865.8706,3504480.61,518747.8576,411539.8741,246129.6967,95136.78141,23154.62835,104480.1676,57333.86356,1528618.15,9125.504666,5988.441099,4123.940498,4251.92978,87.96205945,1572.784928,101.5353196,26177.75
2020,40,3/2/20,1390662.741,834150.9462,600403.2828,663208.5262,11530.66738,214167.9518,14227.55922,3875385.27,495679.717,393239.1533,235184.5826,90906.15449,22124.96776,99834.05072,54784.29038,1460642.2,10242.43276,6721.404191,4628.695597,4772.350294,98.72829093,1765.288,113.962868,29381.81
2020,40,3/3/20,1288915.66,773120.7471,556475.104,614685.2361,10687.03239,198498.4704,13186.60761,3591844.82,455693.6978,361516.9187,216212.4624,83572.84004,20340.16731,91780.53124,50364.89292,1342813.56,9796.38103,6428.691117,4427.118712,4564.517334,94.42873376,1688.410778,108.9998542,28102.25
2020,40,3/4/20,1180541.877,708115.7027,509685.9201,563001.665,9788.452166,181808.4489,12077.8597,3289837.62,434019.2369,344321.8502,205928.6059,79597.80974,19372.71447,87415.11309,47969.35419,1278944.43,8915.544243,5850.658514,4029.056508,4154.101001,85.93822056,1536.598153,99.1991859,25575.45
2020,40,3/5/20,1185068.941,710831.1376,511640.4297,565160.6263,9825.98827,182505.6358,12124.17507,3302453.27,430553.8177,341572.6183,204284.3725,78962.26238,19218.03336,86717.14861,47586.34369,1268732.72,8635.818953,5667.094044,3902.64482,4023.766041,83.24190803,1488.38737,96.08681045,24773.02
2020,40,3/6/20,1443365.011,865762.9593,623156.9062,688342.2945,11967.64778,222284.3247,14766.74436,4022251.65,577895.4471,458463.6178,274193.3851,105984.2697,25794.71723,116392.9881,63871.06613,1702911.07,10428.42709,6843.459477,4712.74898,4859.012331,100.5211172,1797.344208,116.0323419,29915.36
2020,40,3/7/20,1553981.482,932113.2187,670914.346,741095.4059,12884.82323,239319.7296,15898.43671,4330508.59,547498.0659,434348.3675,259770.7748,100409.4823,24437.91151,110270.7006,60511.43913,1613337.71,9987.872744,6554.353959,4513.656439,4653.740819,96.27455009,1721.414463,111.130495,28651.57
2020,41,3/8/20,984775.4579,470564.6615,582053.8213,676973.0881,9733.685592,195168.0708,14956.60612,3054881.63,501326.154,289168.1666,370642.1586,123754.7069,16897.12621,109950.9813,46539.89304,1539463.19,7230.967044,3456.462675,4392.798797,4877.667769,57.1093554,1158.111221,83.43582819,22100.35
2020,41,3/9/20,1324609.399,632950.759,782913.4614,910588.2038,13092.66119,262518.18,20117.94759,4109083.84,809810.3661,467103.8545,598711.7564,199905.4781,27294.5424,177607.8182,75177.58155,2486750.87,18278.3028,8737.181486,11104.03436,12329.67705,144.3599569,2927.451811,210.9075208,55864.85
2020,41,3/10/20,1224537.955,585132.6653,723766.0021,841795.1872,12103.53828,242685.4857,18598.07912,3798651.23,768389.2911,443211.9107,568088.1862,189680.4919,25898.451,168523.3373,71332.31558,2359555.79,16694.65775,7980.18592,10141.973,11261.42514,131.8525084,2673.815322,192.6343444,51024.68
2020,41,3/11/20,1320552.218,631012.0776,780515.4553,907799.1395,13052.55934,261714.1063,20056.3278,4096498.02,794336.5929,458178.4821,587271.6337,196085.7048,26773.00109,174214.1062,73741.09605,2439234.29,17271.28062,8255.816467,10492.27029,11650.3876,136.4066102,2766.167203,199.2878122,52787.04
2020,41,3/12/20,1024924.758,489749.5852,605784.1586,704573.2844,10130.528,203125.0741,15566.38703,3179429.17,544876.6411,314288.3692,402840.053,134505.3484,18364.98914,119502.4853,50582.83993,1673197.23,8551.193112,4087.541768,5194.833635,5768.229723,67.53635075,1369.558544,98.66949676,26135.42
2020,41,3/13/20,1136744.648,543181.5511,671875.5642,781442.6414,11235.77453,225286.1383,17264.68895,3526306.75,502854.6898,290049.836,371772.241,124132.0331,16948.64529,110286.2201,46681.79247,1544156.99,8156.24133,3898.751515,4954.901174,5501.813963,64.41706648,1306.303091,94.1122738,24928.31
2020,41,3/14/20,1320155.472,630822.4966,780280.9576,907526.4007,13048.63784,261635.477,20050.30209,4095267.27,532743.545,307289.9209,393869.7711,131510.2368,17956.04487,116841.4516,49456.48138,1635939.14,9089.489184,4344.851789,5521.84748,6131.33875,71.78775191,1455.772008,104.8807239,27780.64
2020,42,3/15/20,920510.0357,611165.5811,501528.9624,510694.8495,9148.694148,201127.1615,10812.11793,2868671.34,490883.9683,339007.7745,262382.8017,67192.05065,19645.09922,124857.3695,47608.74543,1417778.74,6863.093398,5111.847797,4255.337583,3019.027024,78.35726573,1471.379954,84.0313828,21434.16
2020,42,3/16/20,1036643.598,688271.5695,564802.9549,575125.2303,10302.91344,226501.8048,12176.19841,3230589.2,436691.9026,301582.3689,233416.5552,59774.25692,17476.34128,111073.5036,42352.88778,1261260.37,7475.144583,5567.722768,4634.828908,3288.264081,85.34517258,1602.597729,91.52530784,23345.66
2020,42,3/17/20,1000666.124,664384.6015,545201.0555,555165.0888,9945.343298,218640.8941,11753.61455,3118469.24,439630.4471,303611.7475,234987.239,60176.48401,17593.94136,111820.9286,42637.8847,1269747.52,7393.15566,5506.65484,4583.993151,3252.197725,84.40908917,1585.020108,90.52143944,23089.6
2020,42,3/18/20,944756.8146,627264.044,514739.532,524146.8539,9389.676163,206424.97,11096.91551,2944233.84,500613.0861,345726.7688,267583.1206,68523.76939,20034.45699,127331.991,48552.33113,1445878.53,6907.360244,5144.819136,4282.784444,3038.499702,78.86266888,1480.870332,84.57338392,21572.41
2020,42,3/19/20,1089976.215,723681.3512,593860.5976,604713.9273,10832.97154,238154.7334,12802.63215,3396794.61,521256.4723,359983.2302,278617.2342,71349.4299,20860.60205,132582.6797,50554.44523,1505501.08,8005.597482,5962.820769,4963.726684,3521.60662,91.401456,1716.321632,98.02014741,25002.32
2020,42,3/20/20,1068994.935,709750.9915,582429.1966,593073.6072,10624.44441,233570.4214,12556.19043,3331408.69,505715.7073,349250.6733,270310.5269,69222.21464,20238.66308,128629.8535,49047.21262,1460616,7943.588676,5916.63466,4925.27924,3494.329378,90.69348946,1703.027551,97.2609146,24808.66
2020,42,3/21/20,1295841.983,860364.3502,706024.1173,718927.3348,12879.01436,283135.4465,15220.68832,4038353.32,543239.1663,375164.6268,290367.2224,74358.41448,21740.34601,138174.0241,52686.4531,1568991.84,9263.963832,6900.0916,5743.9541,4075.15322,105.7684682,1986.103043,113.427524,28932.33
2020,43,3/22/20,1222194.364,677432.2102,568175.6174,593478.0734,10965.13446,218217.5882,8839.029105,3439357.67,466354.1486,325982.3233,236491.9925,63827.61842,21864.82694,108324.6208,31562.969,1342215.77,8170.11615,5674.277058,4892.034391,3421.008792,95.92801077,1607.217854,69.43020422,24769.39
2020,43,3/23/20,1263414.305,700279.4077,587338.0079,613493.819,11334.94651,225577.2329,9137.135751,3555354.05,503070.8231,351647.3397,255111.3176,68852.85063,23586.27348,116853.1605,34047.963,1447890.18,8594.24369,5968.840455,5145.989962,3598.600397,100.9078312,1690.65184,73.03446898,26055.22
2020,43,3/24/20,1226030.547,679558.5116,569958.9879,595340.8624,10999.55145,218902.5223,8866.772752,3450153.01,497262.1415,347587.0616,252165.6878,68057.84471,23313.93578,115503.9214,33654.82993,1431172.19,8327.591843,5783.646459,4986.32638,3486.947356,97.77698448,1638.19633,70.7684434,25246.81
2020,43,3/25/20,1168382.475,647605.6062,543159.4625,567347.8789,10482.35151,208609.705,8449.856261,3287926.49,527822.746,368948.9749,267663.2196,72240.52564,24746.75744,122602.5307,35723.17952,1519128.79,7892.028497,5481.140711,4725.523372,3304.567326,92.66289252,1552.512703,67.06699638,23926.31
2020,43,3/26/20,1054378.563,584416.0481,490161.1467,511989.3992,9459.545103,188254.7931,7625.368828,2967109.9,459222.082,320996.9969,232875.2633,62851.48724,21530.44286,106667.9863,31080.26889,1321688.94,7196.812664,4998.302134,4309.247801,3013.465041,84.50013562,1415.750474,61.15900482,21818.62
2020,43,3/27/20,1198580.734,664343.757,557198.0763,582011.6715,10753.28057,214001.4754,8668.253024,3372906.93,480089.0411,335583.036,243457.0685,65707.44619,22508.78186,111514.9581,32492.55007,1381746.22,8176.099579,5678.432646,4895.617099,3423.514187,95.99826418,1608.394909,69.48105181,24787.53
2020,43,3/28/20,2158382.715,1196338.337,1003392.315,1048076.192,19364.31502,385370.0234,15609.63477,6073870.38,660695.4677,461827.2276,335044.0605,90426.16717,30976.44163,153466.1721,44716.03958,1901550.31,12347.09442,8575.25564,7393.090797,5170.002211,144.9712813,2428.909239,104.9264504,37432.76
2020,44,3/29/20,1118598.902,817912.3002,627491.0444,1049782.717,27555.92983,224132.1996,13059.33883,4039351,516624.8183,390173.4507,325888.8443,116013.6564,39835.02135,126975.26,101620.4881,1710890,8308.412447,7125.788134,5763.003065,6093.163683,196.1675965,1708.100762,110.5403842,30438
2020,44,3/30/20,1108607.434,810606.6029,621886.2141,1040405.923,27309.79674,222130.2222,12942.69114,4003271,541827.826,409207.6592,341786.9947,121673.2627,41778.33168,133169.6168,106577.9386,1794354,8409.135365,7212.174093,5832.867975,6167.031132,198.5457371,1728.808075,111.8804658,30807
2020,44,3/31/20,1070552.068,782780.765,600538.6147,1004691.723,26372.32846,214505.1183,12498.40507,3865850,511093.7691,385996.2055,322399.8381,114771.5999,39408.54268,125615.8471,100532.5266,1692573,8032.448028,6889.104653,5571.584571,5890.778885,189.651878,1651.366093,106.8687787,29427
2020,44,4/1/20,967252.5234,707248.8046,542591.5356,907747.1646,23827.61382,193807.1236,11292.4109,3492827,498539.0694,376514.4495,314480.2871,111952.3071,38440.49641,122530.1722,98063.00781,1650996,7324.385018,6281.827748,5080.447508,5371.504735,172.9340009,1505.797613,97.44825975,26833
2020,44,4/2/20,975204.4363,713063.192,547052.2535,915209.876,24023.50384,195400.438,11385.24733,3521542,512709.873,387216.7447,323419.2824,115134.5134,39533.15445,126013.0507,100850.4155,1697925,7353.864897,6307.111444,5100.895774,5393.124476,173.630042,1511.85829,97.84047873,26941
2020,44,4/3/20,1050157.897,767868.6785,589098.2675,985552.2006,25869.9318,210418.7648,12260.30865,3792205,504060.1539,380684.1689,317963.0076,113192.126,38866.20673,123887.1359,99149.00925,1669280,7597.073895,6515.70193,5269.593971,5571.487339,179.3723815,1561.858874,101.0762854,27832
2020,44,4/4/20,1135301.658,830125.2474,636860.6491,1065457.919,27967.39095,227478.909,13254.33897,4099666,565877.9404,427371.1616,356957.8958,127073.9745,43632.7467,139080.6172,111308.6141,1874000,8070.116761,6921.411597,5597.712912,5918.40411,190.5412639,1659.110291,107.3699474,29565
2020,45,4/5/20,2804117.262,936874.9358,1039531.809,1176954.434,69818.08844,315717.3519,18938.88325,6610176,779437.4864,390851.5036,330383.0267,141470.8352,47729.13561,145912.4917,107215.1189,2028792,21330.60827,7185.096013,9898.174683,7079.055606,666.6415228,2454.223628,157.7644436,50599
2020,45,4/6/20,3025109.756,1010710.054,1121457.315,1269710.218,75320.4523,340599.0379,20431.45673,7131124,844990.3277,423723.1926,358169.15,153368.9225,51743.2875,158184.1345,116232.206,2199419,23397.52605,7881.325696,10857.29938,7765.010065,731.2385186,2692.035807,173.0516838,55502
2020,45,4/7/20,2811165.124,939229.6749,1042144.566,1179912.589,69993.56905,316510.8752,18986.4842,6626790,856496.7575,429493.1298,363046.4226,155457.3828,52447.88787,160338.1647,117814.9669,2229369,21976.8626,7402.783164,10198.06009,7293.530047,686.8387887,2528.579343,162.5442395,52132
2020,45,4/8/20,3140993.922,1049427.754,1164417.458,1318349.548,78205.7849,353646.5101,21214.13323,7404299,877342.4127,439946.2525,371882.347,159240.9476,53724.37909,164240.5193,120682.3802,2283628,23462.44657,7903.193812,10887.42485,7786.555442,733.2674676,2699.505331,173.5318459,55656
2020,45,4/9/20,3181882.039,1063088.756,1179575.347,1335511.259,79223.83439,358250.1292,21490.28975,7500685,835152.8104,418790.137,353999.2855,151583.3761,51140.88358,156342.5286,114879.0114,2173813,21929.22611,7386.737079,10175.95504,7277.720777,685.3500144,2523.098459,162.1919127,52019
2020,45,4/10/20,1883880.538,629417.4931,698385.1102,790709.2839,46905.64826,212107.3119,12723.64535,4440892,704687.9534,353368.1033,298698.6679,127903.5139,43151.821,131919.2071,96932.98568,1834227,12928.45895,4354.879039,5999.273132,4290.608062,404.0507169,1487.502327,95.62086119,30668
2020,45,4/11/20,2598551.245,868193.9102,963325.1478,1090673.508,64699.81946,292572.5429,17550.49952,6125593,850100.4119,426285.6612,360335.1802,154296.422,52056.20535,159140.7541,116935.1209,2212720,22517.30489,7584.828127,10448.84489,7472.888321,703.729131,2590.760704,166.5414334,53414
2020,46,4/12/20,1651229.767,886557.7877,594470.4875,838133.6313,36767.34279,263457.731,10215.14505,4427463,532472.0281,388747.726,344325.003,107382.9782,35554.03267,150838.9959,97181.71207,1741588,12645.16617,9452.547794,6494.529551,5519.754633,391.3691874,2516.38523,95.75821969,38278
2020,46,4/13/20,1800477.571,966690.0656,648202.2069,913889.0507,40090.59026,287270.5815,11138.4496,4827643,555839.9944,405808.2348,359435.9847,112095.5672,37114.35019,157458.6874,101446.6102,1818019,13645.1379,10200.04929,7008.112835,5956.253334,422.3184149,2715.37938,103.3307191,41305
2020,46,4/14/20,1899263.893,1019729.191,683766.9444,964031.1574,42290.22998,303032.1799,11749.57994,5092520,556390.0195,406209.7977,359791.6605,112206.4901,37151.07628,157614.4989,101546.9956,1819818,13800.7331,10316.36022,7088.026191,6024.172359,427.1341024,2746.342791,104.508997,41776
2020,46,4/15/20,1892091.287,1015878.164,681184.6853,960390.4751,42130.52011,301887.773,11705.20743,5073288,585559.3904,427505.802,378654.1418,118089.0412,39098.76312,165877.6158,106870.7107,1915224,11974.88449,8951.497074,6150.274353,5227.16928,370.6239008,2382.999326,90.68236861,36249
2020,46,4/16/20,1356355.894,728237.7683,488310.9337,688461.1174,30201.49169,216409.8863,8390.941385,3636814,476116.3119,347603.4867,307882.3711,96017.79035,31791.06886,134874.5148,86896.20467,1557262,8398.176871,6277.827212,4313.285183,3665.896919,259.9244339,1671.235313,63.59698681,25422
2020,46,4/17/20,1338526.193,718664.8665,481891.9415,679411.0916,29804.48411,213565.1141,8280.639969,3589007,482433.1932,352215.3219,311967.2056,97291.70801,32212.8574,136663.9647,88049.10154,1577923,8570.619965,6406.732326,4401.851577,3741.170233,265.2615653,1705.55145,64.90284894,25944
